Кампания;Группа;Фраза;Заголовок;Текст;Ссылка;Цена;Частотность;Сегмент;Приоритет;Рекомендация_ставка
City2City_DIRECT_TEST;Уфа - Архангельск;заказать такси Уфа Архангельск;Такси Уфа → Архангельск;Заказать такси Уфа – Архангельск. Фиксированная цена 57300₽. Комфортные авто.;https://city2city.ru/ufa-arxangelsk;57300;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Белгород;такси Краснодар Белгород;Такси Краснодар → Белгород;Заказать такси Краснодар – Белгород. Фиксированная цена 29000₽. Комфортные авто.;https://city2city.ru/krasnodar-belgorod;29000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Белгород;такси Краснодар Белгород цена;Такси Краснодар → Белгород;Заказать такси Краснодар – Белгород. Фиксированная цена 29000₽. Комфортные авто.;https://city2city.ru/krasnodar-belgorod;29000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Белгород;заказать такси Краснодар Белгород;Такси Краснодар → Белгород;Заказать такси Краснодар – Белгород. Фиксированная цена 29000₽. Комфортные авто.;https://city2city.ru/krasnodar-belgorod;29000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тверь - Санкт-Петербург;такси Тверь Санкт-Петербург;Такси Тверь → Санкт-Петербург;Заказать такси Тверь – Санкт-Петербург. Фиксированная цена 16000₽. Комфортные ав…;https://city2city.ru/tver-sankt-peterburg;16000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тверь - Санкт-Петербург;такси Тверь Санкт-Петербург цена;Такси Тверь → Санкт-Петербург;Заказать такси Тверь – Санкт-Петербург. Фиксированная цена 16000₽. Комфортные ав…;https://city2city.ru/tver-sankt-peterburg;16000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тверь - Санкт-Петербург;заказать такси Тверь Санкт-Петербург;Такси Тверь → Санкт-Петербург;Заказать такси Тверь – Санкт-Петербург. Фиксированная цена 16000₽. Комфортные ав…;https://city2city.ru/tver-sankt-peterburg;16000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Тверь;такси Санкт-Петербург Тверь;Такси Санкт-Петербург → Тверь;Заказать такси Санкт-Петербург – Тверь. Фиксированная цена 16200₽. Комфортные ав…;https://city2city.ru/sankt-peterburg-tver;16200;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Тверь;такси Санкт-Петербург Тверь цена;Такси Санкт-Петербург → Тверь;Заказать такси Санкт-Петербург – Тверь. Фиксированная цена 16200₽. Комфортные ав…;https://city2city.ru/sankt-peterburg-tver;16200;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Тверь;заказать такси Санкт-Петербург Тверь;Такси Санкт-Петербург → Тверь;Заказать такси Санкт-Петербург – Тверь. Фиксированная цена 16200₽. Комфортные ав…;https://city2city.ru/sankt-peterburg-tver;16200;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Ханты-Мансийск - Нижневартовск;такси Ханты-Мансийск Нижневартовск;Такси Ханты-Мансийск → Нижневартовск;Заказать такси Ханты-Мансийск – Нижневартовск. Фиксированная цена 15600₽. Комфор…;https://city2city.ru/xanty-mansijsk-nizhnevartovsk;15600;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Ханты-Мансийск - Нижневартовск;такси Ханты-Мансийск Нижневартовск цена;Такси Ханты-Мансийск → Нижневартовск;Заказать такси Ханты-Мансийск – Нижневартовск. Фиксированная цена 15600₽. Комфор…;https://city2city.ru/xanty-mansijsk-nizhnevartovsk;15600;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Ханты-Мансийск - Нижневартовск;заказать такси Ханты-Мансийск Нижневартовск;Такси Ханты-Мансийск → Нижневартовск;Заказать такси Ханты-Мансийск – Нижневартовск. Фиксированная цена 15600₽. Комфор…;https://city2city.ru/xanty-mansijsk-nizhnevartovsk;15600;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Мелитополь;такси Краснодар Мелитополь;Такси Краснодар → Мелитополь;Заказать такси Краснодар – Мелитополь. Фиксированная цена 17500₽. Комфортные авт…;https://city2city.ru/svo-taxi-krasnodar-melitopol;17500;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Мелитополь;такси Краснодар Мелитополь цена;Такси Краснодар → Мелитополь;Заказать такси Краснодар – Мелитополь. Фиксированная цена 17500₽. Комфортные авт…;https://city2city.ru/svo-taxi-krasnodar-melitopol;17500;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Краснодар - Мелитополь;заказать такси Краснодар Мелитополь;Такси Краснодар → Мелитополь;Заказать такси Краснодар – Мелитополь. Фиксированная цена 17500₽. Комфортные авт…;https://city2city.ru/svo-taxi-krasnodar-melitopol;17500;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Воронеж;такси Санкт-Петербург Воронеж;Такси Санкт-Петербург → Воронеж;Заказать такси Санкт-Петербург – Воронеж. Фиксированная цена 37000₽. Комфортные…;https://city2city.ru/sankt-peterburg-voronezh;37000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Воронеж;такси Санкт-Петербург Воронеж цена;Такси Санкт-Петербург → Воронеж;Заказать такси Санкт-Петербург – Воронеж. Фиксированная цена 37000₽. Комфортные…;https://city2city.ru/sankt-peterburg-voronezh;37000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Санкт-Петербург - Воронеж;заказать такси Санкт-Петербург Воронеж;Такси Санкт-Петербург → Воронеж;Заказать такси Санкт-Петербург – Воронеж. Фиксированная цена 37000₽. Комфортные…;https://city2city.ru/sankt-peterburg-voronezh;37000;16;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тамбов - Белгород;такси Тамбов Белгород;Такси Тамбов → Белгород;Заказать такси Тамбов – Белгород. Фиксированная цена 14200₽. Комфортные авто.;https://city2city.ru/tambov-belgorod;14200;15;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тамбов - Белгород;такси Тамбов Белгород цена;Такси Тамбов → Белгород;Заказать такси Тамбов – Белгород. Фиксированная цена 14200₽. Комфортные авто.;https://city2city.ru/tambov-belgorod;14200;15;DIRECT_TEST;СРЕДНИЙ;30-50₽
City2City_DIRECT_TEST;Тамбов - Белгород;заказать такси Тамбов Белгород;Такси Тамбов → Белгород;Заказать такси Тамбов – Белгород. Фиксированная цена 14200₽. Комфортные авто.;https://city2city.ru/tambov-belgorod;14200;15;DIRECT_TEST;СРЕДНИЙ;30-50₽
